activity_id,student_id,activity_name,category,level,participation,score,year
3095,883,Debate,Extra-curricular,Intermediate,Occasional,52,2021
3096,883,Art,Extra-curricular,Beginner,Regular,68,2024
3097,883,Biology,Academics,Beginner,Regular,66,2024
3098,884,Athletics,Sports,Beginner,Occasional,88,2025
3099,884,Cricket,Sports,Intermediate,Regular,65,2025
3100,884,Physics,Academics,Intermediate,Regular,78,2024
3101,884,Mathematics,Academics,Advanced,Occasional,88,2025
3102,884,Art,Extra-curricular,Advanced,Regular,63,2025
3103,885,Coding,Academics,Intermediate,Regular,83,2024
3104,885,Athletics,Sports,Beginner,Regular,51,2024
3105,885,Physics,Academics,Intermediate,Regular,69,2025
3106,886,Debate,Extra-curricular,Advanced,Regular,88,2024
3107,886,Economics,Academics,Advanced,Occasional,77,2021
3108,886,Physics,Academics,Advanced,Occasional,92,2025
3109,887,Debate,Extra-curricular,Beginner,Occasional,85,2023
3110,887,Biology,Academics,Advanced,Occasional,72,2022
3111,888,Music,Extra-curricular,Advanced,Occasional,86,2023
3112,888,Football,Sports,Advanced,Regular,62,2024
3113,889,Athletics,Sports,Intermediate,Regular,47,2025
3114,889,Art,Extra-curricular,Advanced,Occasional,45,2022
3115,889,Mathematics,Academics,Beginner,Regular,54,2025
3116,889,Biology,Academics,Intermediate,Regular,68,2025
3117,890,Physics,Academics,Intermediate,Occasional,61,2023
3118,890,Coding,Academics,Intermediate,Regular,97,2021
3119,891,Economics,Academics,Advanced,Occasional,61,2021
3120,891,Football,Sports,Beginner,Regular,81,2022
3121,892,Debate,Extra-curricular,Intermediate,Regular,74,2023
3122,892,Economics,Academics,Beginner,Occasional,50,2023
3123,893,Music,Extra-curricular,Intermediate,Occasional,47,2025
3124,893,Art,Extra-curricular,Intermediate,Occasional,44,2025
3125,894,Mathematics,Academics,Intermediate,Regular,88,2025
3126,894,Coding,Academics,Beginner,Regular,77,2022
3127,894,Cricket,Sports,Intermediate,Regular,85,2022
3128,894,Economics,Academics,Advanced,Occasional,93,2021
3129,894,Athletics,Sports,Intermediate,Occasional,52,2024
3130,895,Athletics,Sports,Intermediate,Regular,42,2021
3131,895,Economics,Academics,Beginner,Occasional,71,2021
3132,895,Art,Extra-curricular,Advanced,Regular,66,2024
3133,896,Mathematics,Academics,Advanced,Regular,54,2023
3134,896,Athletics,Sports,Advanced,Regular,75,2021
3135,896,Music,Extra-curricular,Intermediate,Regular,43,2025
3136,897,Mathematics,Academics,Intermediate,Regular,74,2025
3137,897,Athletics,Sports,Advanced,Regular,65,2021
3138,897,Coding,Academics,Intermediate,Regular,81,2021
3139,897,Art,Extra-curricular,Advanced,Regular,72,2024
3140,898,Coding,Academics,Intermediate,Regular,76,2021
3141,898,Debate,Extra-curricular,Beginner,Regular,86,2021
3142,898,Mathematics,Academics,Advanced,Occasional,77,2022
3143,899,Athletics,Sports,Advanced,Regular,65,2022
3144,899,Football,Sports,Advanced,Occasional,69,2021
3145,900,Debate,Extra-curricular,Advanced,Occasional,83,2021
3146,900,Football,Sports,Intermediate,Occasional,63,2021
3147,901,Athletics,Sports,Intermediate,Regular,56,2023
3148,901,Debate,Extra-curricular,Intermediate,Regular,41,2024
3149,902,Biology,Academics,Advanced,Occasional,88,2022
3150,902,Debate,Extra-curricular,Beginner,Occasional,69,2021
3151,902,Physics,Academics,Beginner,Occasional,87,2021
3152,902,Coding,Academics,Beginner,Regular,64,2021
3153,902,Art,Extra-curricular,Intermediate,Occasional,78,2025
3154,903,Biology,Academics,Beginner,Occasional,74,2022
3155,903,Music,Extra-curricular,Beginner,Regular,78,2023
3156,903,Coding,Academics,Beginner,Occasional,72,2023
3157,903,Athletics,Sports,Intermediate,Regular,52,2022
3158,903,Physics,Academics,Beginner,Occasional,100,2021
3159,904,Football,Sports,Advanced,Regular,49,2024
3160,904,Music,Extra-curricular,Advanced,Regular,78,2022
3161,904,Debate,Extra-curricular,Advanced,Regular,51,2023
3162,905,Athletics,Sports,Advanced,Occasional,62,2021
3163,905,Physics,Academics,Advanced,Regular,86,2024
3164,906,Football,Sports,Intermediate,Regular,83,2023
3165,906,Music,Extra-curricular,Advanced,Regular,47,2022
3166,906,Debate,Extra-curricular,Beginner,Regular,78,2023
3167,907,Economics,Academics,Advanced,Occasional,86,2021
3168,907,Mathematics,Academics,Beginner,Occasional,69,2024
3169,907,Music,Extra-curricular,Advanced,Occasional,40,2022
3170,907,Physics,Academics,Advanced,Regular,84,2025
3171,908,Football,Sports,Advanced,Regular,63,2025
3172,908,Biology,Academics,Intermediate,Occasional,66,2023
3173,908,Debate,Extra-curricular,Beginner,Regular,42,2025
3174,909,Coding,Academics,Beginner,Regular,58,2021
3175,909,Art,Extra-curricular,Beginner,Regular,66,2022
3176,909,Music,Extra-curricular,Beginner,Occasional,53,2024
3177,910,Coding,Academics,Beginner,Regular,72,2022
3178,910,Mathematics,Academics,Advanced,Regular,80,2022
3179,911,Football,Sports,Advanced,Regular,50,2023
3180,911,Economics,Academics,Advanced,Occasional,58,2024
3181,911,Coding,Academics,Beginner,Occasional,78,2021
3182,911,Physics,Academics,Advanced,Regular,82,2021
3183,911,Debate,Extra-curricular,Advanced,Occasional,44,2022
3184,912,Football,Sports,Advanced,Occasional,70,2023
3185,912,Debate,Extra-curricular,Advanced,Regular,60,2021
3186,912,Biology,Academics,Beginner,Occasional,77,2024
3187,913,Cricket,Sports,Beginner,Regular,71,2023
3188,913,Debate,Extra-curricular,Intermediate,Regular,55,2021
3189,913,Biology,Academics,Intermediate,Regular,78,2023
3190,914,Physics,Academics,Beginner,Regular,80,2025
3191,914,Art,Extra-curricular,Beginner,Occasional,40,2025
3192,915,Art,Extra-curricular,Beginner,Regular,43,2024
3193,915,Economics,Academics,Advanced,Occasional,77,2025
3194,915,Biology,Academics,Beginner,Occasional,73,2022
3195,916,Physics,Academics,Advanced,Regular,76,2025
3196,916,Biology,Academics,Beginner,Occasional,67,2024
3197,916,Music,Extra-curricular,Intermediate,Regular,46,2024
3198,916,Football,Sports,Beginner,Regular,77,2025
3199,917,Football,Sports,Beginner,Occasional,50,2021
3200,917,Debate,Extra-curricular,Advanced,Regular,56,2022
3201,917,Coding,Academics,Intermediate,Regular,71,2022
3202,917,Athletics,Sports,Beginner,Occasional,63,2024
3203,917,Music,Extra-curricular,Advanced,Regular,88,2022
3204,918,Biology,Academics,Intermediate,Regular,99,2025
3205,918,Coding,Academics,Intermediate,Regular,89,2021
3206,919,Biology,Academics,Advanced,Regular,67,2024
3207,919,Football,Sports,Intermediate,Occasional,56,2023
3208,919,Music,Extra-curricular,Intermediate,Regular,65,2025
3209,919,Athletics,Sports,Advanced,Regular,62,2021
3210,920,Economics,Academics,Beginner,Regular,60,2024
3211,920,Mathematics,Academics,Intermediate,Occasional,51,2025
3212,920,Coding,Academics,Beginner,Regular,87,2024
3213,920,Biology,Academics,Advanced,Occasional,98,2025
3214,920,Debate,Extra-curricular,Beginner,Regular,81,2021
3215,921,Biology,Academics,Beginner,Regular,99,2022
3216,921,Mathematics,Academics,Beginner,Regular,64,2021
3217,921,Football,Sports,Intermediate,Occasional,41,2021
3218,921,Economics,Academics,Intermediate,Occasional,64,2021
3219,921,Debate,Extra-curricular,Beginner,Occasional,65,2024
3220,922,Athletics,Sports,Intermediate,Regular,85,2021
3221,922,Art,Extra-curricular,Intermediate,Occasional,41,2025
3222,923,Art,Extra-curricular,Advanced,Occasional,87,2025
3223,923,Cricket,Sports,Advanced,Regular,50,2022
3224,923,Physics,Academics,Advanced,Regular,66,2024
3225,923,Economics,Academics,Beginner,Occasional,95,2021
3226,924,Coding,Academics,Advanced,Regular,97,2024
3227,924,Music,Extra-curricular,Intermediate,Occasional,80,2022
3228,925,Economics,Academics,Intermediate,Occasional,64,2022
3229,925,Biology,Academics,Advanced,Occasional,60,2021
3230,926,Biology,Academics,Intermediate,Occasional,67,2024
3231,926,Football,Sports,Beginner,Regular,58,2023
3232,926,Athletics,Sports,Beginner,Occasional,54,2023
3233,926,Economics,Academics,Intermediate,Regular,52,2021
3234,926,Music,Extra-curricular,Intermediate,Occasional,57,2021
3235,927,Mathematics,Academics,Intermediate,Regular,50,2024
3236,927,Debate,Extra-curricular,Intermediate,Regular,56,2021
3237,927,Football,Sports,Intermediate,Occasional,46,2022
3238,927,Music,Extra-curricular,Beginner,Occasional,72,2022
3239,927,Art,Extra-curricular,Beginner,Occasional,65,2024
3240,928,Football,Sports,Intermediate,Regular,81,2023
3241,928,Coding,Academics,Intermediate,Regular,68,2023
3242,928,Economics,Academics,Advanced,Occasional,66,2021
3243,929,Music,Extra-curricular,Advanced,Occasional,82,2022
3244,929,Biology,Academics,Intermediate,Occasional,56,2023
3245,929,Coding,Academics,Intermediate,Occasional,52,2023
3246,929,Football,Sports,Intermediate,Regular,74,2023
3247,929,Art,Extra-curricular,Advanced,Occasional,78,2021
3248,930,Coding,Academics,Intermediate,Occasional,91,2022
3249,930,Football,Sports,Intermediate,Regular,42,2022
3250,931,Physics,Academics,Advanced,Occasional,56,2025
3251,931,Cricket,Sports,Advanced,Regular,55,2021
3252,931,Biology,Academics,Intermediate,Occasional,99,2025
3253,931,Athletics,Sports,Advanced,Occasional,65,2023
3254,931,Debate,Extra-curricular,Intermediate,Occasional,46,2023
3255,932,Football,Sports,Beginner,Regular,49,2021
3256,932,Athletics,Sports,Beginner,Regular,59,2024
3257,932,Music,Extra-curricular,Beginner,Regular,55,2023
3258,932,Physics,Academics,Beginner,Regular,99,2023
3259,933,Mathematics,Academics,Beginner,Regular,74,2023
3260,933,Cricket,Sports,Intermediate,Regular,63,2024
3261,934,Economics,Academics,Advanced,Regular,62,2022
3262,934,Physics,Academics,Advanced,Occasional,73,2025
3263,934,Athletics,Sports,Advanced,Occasional,42,2023
3264,935,Art,Extra-curricular,Intermediate,Occasional,53,2024
3265,935,Music,Extra-curricular,Advanced,Regular,85,2025
3266,935,Cricket,Sports,Advanced,Regular,82,2023
3267,935,Football,Sports,Advanced,Regular,64,2021
3268,935,Biology,Academics,Advanced,Regular,94,2025
3269,936,Biology,Academics,Beginner,Occasional,53,2023
3270,936,Debate,Extra-curricular,Advanced,Occasional,69,2022
3271,936,Physics,Academics,Advanced,Regular,82,2023
3272,936,Economics,Academics,Intermediate,Regular,88,2024
3273,936,Art,Extra-curricular,Advanced,Occasional,66,2021
3274,937,Football,Sports,Advanced,Occasional,78,2025
3275,937,Music,Extra-curricular,Intermediate,Regular,83,2023
3276,937,Biology,Academics,Advanced,Regular,85,2024
3277,937,Physics,Academics,Intermediate,Regular,76,2023
3278,937,Mathematics,Academics,Intermediate,Regular,78,2025
3279,938,Cricket,Sports,Intermediate,Occasional,79,2023
3280,938,Biology,Academics,Advanced,Occasional,95,2025
3281,938,Debate,Extra-curricular,Beginner,Occasional,50,2021
3282,938,Coding,Academics,Intermediate,Regular,70,2024
3283,939,Biology,Academics,Intermediate,Regular,79,2024
3284,939,Football,Sports,Intermediate,Occasional,64,2025
3285,940,Football,Sports,Intermediate,Regular,45,2024
3286,940,Coding,Academics,Advanced,Occasional,90,2025
3287,941,Art,Extra-curricular,Advanced,Regular,69,2023
3288,941,Football,Sports,Beginner,Occasional,87,2023
3289,941,Physics,Academics,Advanced,Regular,82,2024
3290,942,Athletics,Sports,Advanced,Occasional,56,2024
3291,942,Mathematics,Academics,Intermediate,Occasional,62,2024
3292,943,Music,Extra-curricular,Intermediate,Regular,90,2024
3293,943,Football,Sports,Advanced,Occasional,56,2022
3294,944,Football,Sports,Beginner,Regular,72,2021
3295,944,Physics,Academics,Advanced,Occasional,96,2024
3296,944,Art,Extra-curricular,Intermediate,Occasional,84,2021
3297,945,Cricket,Sports,Intermediate,Occasional,61,2025
3298,945,Coding,Academics,Beginner,Occasional,62,2024
3299,945,Mathematics,Academics,Intermediate,Regular,68,2023
3300,946,Physics,Academics,Beginner,Regular,94,2025
3301,946,Cricket,Sports,Advanced,Occasional,48,2025
3302,947,Athletics,Sports,Advanced,Regular,71,2022
3303,947,Cricket,Sports,Advanced,Regular,74,2022
3304,947,Economics,Academics,Beginner,Regular,81,2025
3305,947,Physics,Academics,Intermediate,Regular,100,2024
3306,948,Mathematics,Academics,Advanced,Occasional,91,2023
3307,948,Art,Extra-curricular,Advanced,Occasional,54,2024
3308,949,Mathematics,Academics,Advanced,Occasional,53,2025
3309,949,Art,Extra-curricular,Advanced,Occasional,51,2022
3310,949,Coding,Academics,Beginner,Regular,78,2023
3311,950,Biology,Academics,Beginner,Regular,51,2023
3312,950,Cricket,Sports,Advanced,Occasional,44,2023
3313,950,Coding,Academics,Intermediate,Regular,85,2021
3314,951,Economics,Academics,Advanced,Regular,61,2023
3315,951,Art,Extra-curricular,Beginner,Regular,78,2021
3316,951,Biology,Academics,Intermediate,Occasional,61,2022
3317,951,Music,Extra-curricular,Advanced,Regular,79,2022
3318,952,Coding,Academics,Intermediate,Occasional,64,2022
3319,952,Music,Extra-curricular,Beginner,Occasional,43,2021
3320,952,Economics,Academics,Beginner,Occasional,71,2025
3321,952,Biology,Academics,Intermediate,Regular,95,2023
3322,953,Music,Extra-curricular,Beginner,Occasional,53,2023
3323,953,Art,Extra-curricular,Beginner,Occasional,49,2023
3324,953,Mathematics,Academics,Advanced,Occasional,82,2023
3325,953,Debate,Extra-curricular,Intermediate,Occasional,61,2024
3326,953,Economics,Academics,Beginner,Regular,93,2024
3327,954,Cricket,Sports,Advanced,Occasional,69,2024
3328,954,Coding,Academics,Advanced,Regular,70,2025
3329,954,Debate,Extra-curricular,Beginner,Regular,85,2025
3330,954,Music,Extra-curricular,Intermediate,Regular,42,2021
3331,955,Mathematics,Academics,Intermediate,Regular,69,2024
3332,955,Music,Extra-curricular,Beginner,Occasional,50,2021
3333,956,Economics,Academics,Intermediate,Occasional,96,2025
3334,956,Football,Sports,Intermediate,Regular,43,2024
3335,956,Physics,Academics,Intermediate,Occasional,83,2021
3336,956,Mathematics,Academics,Advanced,Regular,90,2022
3337,957,Physics,Academics,Intermediate,Regular,79,2024
3338,957,Biology,Academics,Advanced,Regular,68,2024
3339,957,Athletics,Sports,Beginner,Occasional,79,2025
3340,957,Economics,Academics,Beginner,Occasional,98,2022
3341,958,Mathematics,Academics,Intermediate,Occasional,59,2024
3342,958,Biology,Academics,Intermediate,Occasional,88,2023
3343,958,Music,Extra-curricular,Advanced,Occasional,64,2024
3344,958,Athletics,Sports,Beginner,Occasional,61,2025
3345,958,Art,Extra-curricular,Intermediate,Occasional,59,2025
3346,959,Cricket,Sports,Advanced,Occasional,51,2024
3347,959,Economics,Academics,Intermediate,Occasional,55,2021
3348,959,Mathematics,Academics,Intermediate,Regular,66,2025
3349,959,Art,Extra-curricular,Intermediate,Occasional,68,2024
3350,960,Athletics,Sports,Intermediate,Regular,51,2024
3351,960,Music,Extra-curricular,Advanced,Regular,81,2023
3352,960,Physics,Academics,Advanced,Occasional,59,2024
3353,960,Football,Sports,Intermediate,Regular,86,2021
3354,961,Athletics,Sports,Intermediate,Occasional,49,2023
3355,961,Biology,Academics,Intermediate,Occasional,99,2022
3356,961,Cricket,Sports,Beginner,Occasional,58,2023
3357,961,Football,Sports,Beginner,Regular,88,2021
3358,962,Cricket,Sports,Intermediate,Occasional,54,2025
3359,962,Mathematics,Academics,Beginner,Occasional,57,2024
3360,963,Coding,Academics,Beginner,Occasional,51,2025
3361,963,Mathematics,Academics,Advanced,Occasional,80,2021
3362,963,Cricket,Sports,Intermediate,Regular,57,2022
3363,963,Biology,Academics,Beginner,Regular,71,2022
3364,963,Economics,Academics,Intermediate,Regular,66,2021
3365,964,Athletics,Sports,Intermediate,Occasional,42,2025
3366,964,Cricket,Sports,Beginner,Regular,81,2022
3367,964,Art,Extra-curricular,Beginner,Regular,63,2021
3368,964,Coding,Academics,Advanced,Occasional,91,2022
3369,965,Coding,Academics,Beginner,Regular,53,2024
3370,965,Football,Sports,Intermediate,Regular,41,2023
3371,966,Biology,Academics,Beginner,Regular,53,2021
3372,966,Debate,Extra-curricular,Intermediate,Regular,60,2024
3373,967,Mathematics,Academics,Advanced,Occasional,66,2025
3374,967,Art,Extra-curricular,Beginner,Regular,49,2021
3375,967,Coding,Academics,Advanced,Occasional,86,2024
3376,967,Biology,Academics,Beginner,Occasional,51,2024
3377,968,Coding,Academics,Beginner,Occasional,67,2022
3378,968,Music,Extra-curricular,Advanced,Occasional,55,2025
3379,968,Athletics,Sports,Advanced,Occasional,76,2025
3380,968,Biology,Academics,Beginner,Regular,57,2022
3381,969,Debate,Extra-curricular,Intermediate,Regular,84,2024
3382,969,Music,Extra-curricular,Beginner,Occasional,81,2024
3383,969,Biology,Academics,Intermediate,Regular,81,2022
3384,969,Physics,Academics,Beginner,Occasional,87,2022
3385,969,Art,Extra-curricular,Beginner,Regular,64,2025
3386,970,Cricket,Sports,Intermediate,Regular,84,2025
3387,970,Music,Extra-curricular,Beginner,Occasional,58,2025
3388,970,Economics,Academics,Intermediate,Regular,55,2022
3389,970,Biology,Academics,Beginner,Occasional,65,2023
3390,971,Economics,Academics,Advanced,Regular,75,2023
3391,971,Physics,Academics,Intermediate,Occasional,62,2025
3392,971,Debate,Extra-curricular,Beginner,Occasional,76,2024
3393,971,Mathematics,Academics,Intermediate,Occasional,55,2024
3394,971,Biology,Academics,Advanced,Regular,92,2021
3395,972,Football,Sports,Beginner,Occasional,78,2022
3396,972,Debate,Extra-curricular,Beginner,Occasional,90,2025
3397,972,Economics,Academics,Beginner,Regular,90,2024
3398,972,Athletics,Sports,Intermediate,Occasional,61,2023
3399,973,Economics,Academics,Advanced,Occasional,100,2025
3400,973,Physics,Academics,Advanced,Occasional,96,2021
3401,974,Debate,Extra-curricular,Advanced,Occasional,51,2021
3402,974,Coding,Academics,Beginner,Regular,63,2021
3403,974,Cricket,Sports,Beginner,Occasional,59,2024
3404,974,Biology,Academics,Intermediate,Regular,97,2025
3405,975,Art,Extra-curricular,Advanced,Regular,46,2025
3406,975,Debate,Extra-curricular,Intermediate,Regular,46,2023
3407,975,Football,Sports,Advanced,Occasional,59,2024
3408,976,Economics,Academics,Intermediate,Occasional,96,2021
3409,976,Football,Sports,Beginner,Occasional,46,2021
3410,976,Coding,Academics,Intermediate,Occasional,81,2023
3411,976,Physics,Academics,Beginner,Regular,86,2022
3412,976,Music,Extra-curricular,Advanced,Occasional,82,2025
3413,977,Mathematics,Academics,Beginner,Occasional,100,2025
3414,977,Economics,Academics,Intermediate,Regular,89,2025
3415,978,Cricket,Sports,Beginner,Regular,48,2021
